"","date","country","state","city","ibgeID","newDeaths","deaths","newCases","totalCases"
"484","2020-03-20","Brazil","SP","Barueri/SP",3505708,0,0,0,1
"485","2020-03-20","Brazil","MG","Belo Horizonte/MG",3106200,0,0,2,20
"486","2020-03-20","Brazil","PE","Belo Jardim/PE",2601706,0,0,0,1
"487","2020-03-20","Brazil","PA","Belém/PA",1501402,0,0,1,2
"488","2020-03-20","Brazil","DF","Brasília/DF",5300108,0,0,45,87
"489","2020-03-20","Brazil","SC","Braço do Norte/SC",4202800,0,0,0,4
"490","2020-03-20","Brazil","ES","Cachoeiro de Itapemirim/ES",3201209,0,0,1,1
"491","2020-03-20","Brazil","BA","Camaçari/BA",2905701,0,0,1,1
"492","2020-03-20","Brazil","SP","Campinas/SP",3509502,0,0,0,1
"493","2020-03-20","Brazil","RS","Campo Bom/RS",4303905,0,0,0,2
"494","2020-03-20","Brazil","MS","Campo Grande/MS",5002704,0,0,3,11
"495","2020-03-20","Brazil","PR","Campo Largo/PR",4104204,0,0,0,1
"496","2020-03-20","Brazil","SP","Carapicuíba/SP",3510609,0,0,0,2
"497","2020-03-20","Brazil","ES","Cariacica/ES",3201308,0,0,1,1
"498","2020-03-20","Brazil","RS","Caxias do Sul/RS",4305108,0,0,0,2
"499","2020-03-20","Brazil","SC","Chapecó/SC",4204202,0,0,1,1
"500","2020-03-20","Brazil","PR","Cianorte/PR",4105508,0,0,0,2
"501","2020-03-20","Brazil","MG","Coronel Fabriciano/MG",3119401,0,0,0,1
"502","2020-03-20","Brazil","SP","Cotia/SP",3513009,0,0,0,2
"503","2020-03-20","Brazil","SC","Criciúma/SC",4204608,0,0,3,3
"504","2020-03-20","Brazil","MT","Cuiabá/MT",5103403,0,0,1,1
"505","2020-03-20","Brazil","PR","Curitiba/PR",4106902,0,0,10,27
"506","2020-03-20","Brazil","MG","Divinópolis/MG",3122306,0,0,0,1
"507","2020-03-20","Brazil","RS","Erechim/RS",4307005,0,0,2,3
"508","2020-03-20","Brazil","RS","Farroupilha/RS",4307906,0,0,0,1
"509","2020-03-20","Brazil","BA","Feira de Santana/BA",2910800,0,0,1,6
"510","2020-03-20","Brazil","SP","Ferraz de Vasconcelos/SP",3515707,0,0,0,1
"511","2020-03-20","Brazil","SC","Florianópolis/SC",4205407,0,0,4,10
"512","2020-03-20","Brazil","CE","Fortaleza/CE",2304400,0,0,46,63
"513","2020-03-20","Brazil","CE","Fortim/CE",2304459,0,0,1,1
"514","2020-03-20","Brazil","PR","Foz do Iguaçu/PR",4108304,0,0,0,1
"515","2020-03-20","Brazil","GO","Goiânia/GO",5208707,0,0,2,9
"516","2020-03-20","Brazil","RJ","Guapimirim/RJ",3301850,0,0,0,1
"517","2020-03-20","Brazil","SP","Guarulhos/SP",3518800,0,0,0,1
"518","2020-03-20","Brazil","PR","Guaíra/PR",4108809,0,0,1,1
"519","2020-03-20","Brazil","SP","Hortolândia/SP",3519071,0,0,1,1
"520","2020-03-20","Brazil","CE","INDEFINIDA/CE",23,0,0,0,1
"521","2020-03-20","Brazil","GO","INDEFINIDA/GO",52,0,0,0,1
"522","2020-03-20","Brazil","PE","INDEFINIDA/PE",26,0,0,2,14
"523","2020-03-20","Brazil","RJ","INDEFINIDA/RJ",33,0,0,43,43
"524","2020-03-20","Brazil","SP","INDEFINIDA/SP",35,0,0,55,59
"525","2020-03-20","Brazil","SC","Imbituba/SC",4207304,0,0,2,2
"526","2020-03-20","Brazil","MG","Ipatinga/MG",3131307,0,0,0,1
"527","2020-03-20","Brazil","BA","Itabuna/BA",2914802,0,0,0,1
"528","2020-03-20","Brazil","RS","Ivoti/RS",4310801,0,0,2,2
"529","2020-03-20","Brazil","PE","Jaboatão dos Guararapes/PE",2607901,0,0,0,1
"530","2020-03-20","Brazil","SP","Jaguariúna/SP",3524709,0,0,0,1
"531","2020-03-20","Brazil","SC","Jaraguá do Sul/SC",4208906,0,0,1,1
"532","2020-03-20","Brazil","GO","Jataí/GO",5211909,0,0,0,1
"533","2020-03-20","Brazil","RO","Ji-Paraná/RO",1100122,0,0,1,1
"534","2020-03-20","Brazil","SC","Joinville/SC",4209102,0,0,1,3
"535","2020-03-20","Brazil","PB","João Pessoa/PB",2507507,0,0,0,1
"536","2020-03-20","Brazil","CE","Juazeiro do Norte/CE",2307304,0,0,1,1
"537","2020-03-20","Brazil","MG","Juiz de Fora/MG",3136702,0,0,3,5
"538","2020-03-20","Brazil","BA","Lauro de Freitas/BA",2919207,0,0,1,3
"539","2020-03-20","Brazil","ES","Linhares/ES",3203205,0,0,0,1
"540","2020-03-20","Brazil","PR","Londrina/PR",4113700,0,0,2,3
"541","2020-03-20","Brazil","AP","Macapá/AP",1600303,0,0,1,1
"542","2020-03-20","Brazil","AL","Maceió/AL",2704302,0,0,2,6
"543","2020-03-20","Brazil","AM","Manaus/AM",1302603,0,0,4,7
"544","2020-03-20","Brazil","MG","Mariana/MG",3140001,0,0,1,1
"545","2020-03-20","Brazil","PR","Maringá/PR",4115200,0,0,0,1
"546","2020-03-20","Brazil","SP","Mauá/SP",3529401,0,0,0,1
"547","2020-03-20","Brazil","RJ","Miguel Pereira/RJ",3302908,0,1,0,1
"548","2020-03-20","Brazil","SP","Mogi das Cruzes/SP",3530607,0,0,1,1
"549","2020-03-20","Brazil","RN","Natal/RN",2408102,0,0,4,5
"550","2020-03-20","Brazil","SC","Navegantes/SC",4211306,0,0,1,1
"551","2020-03-20","Brazil","RJ","Niterói/RJ",3303302,0,1,0,7
"552","2020-03-20","Brazil","MG","Nova Lima/MG",3144805,0,0,2,4
"553","2020-03-20","Brazil","SP","Osasco/SP",3534401,0,0,0,1
"554","2020-03-20","Brazil","TO","Palmas/TO",1721000,0,0,0,1
"555","2020-03-20","Brazil","RN","Parnamirim/RN",2403251,0,0,1,1
"556","2020-03-20","Brazil","MG","Patrocínio/MG",3148103,0,0,0,1
"557","2020-03-20","Brazil","PR","Pinhais/PR",4119152,0,0,0,1
"558","2020-03-20","Brazil","SC","Pomerode/SC",4213203,0,0,1,1
"559","2020-03-20","Brazil","RS","Porto Alegre/RS",4314902,0,0,5,25
"560","2020-03-20","Brazil","BA","Porto Seguro/BA",2925303,0,0,0,4
"561","2020-03-20","Brazil","MG","Poços de Caldas/MG",3151800,0,0,1,1
"562","2020-03-20","Brazil","BA","Prado/BA",2925501,0,0,0,1
"563","2020-03-20","Brazil","SE","Propriá/SE",2805703,0,0,1,2
"564","2020-03-20","Brazil","SC","Rancho Queimado/SC",4214300,0,0,0,2
"565","2020-03-20","Brazil","PE","Recife/PE",2611606,0,0,0,14
"566","2020-03-20","Brazil","AC","Rio Branco/AC",1200401,0,0,3,7
"567","2020-03-20","Brazil","GO","Rio Verde/GO",5218805,0,0,0,3
"568","2020-03-20","Brazil","RJ","Rio de Janeiro/RJ",3304557,0,0,0,56
"569","2020-03-20","Brazil","BA","Salvador/BA",2927408,0,0,0,18
"570","2020-03-20","Brazil","RS","Sant'Ana do Livramento/RS",4317103,0,0,2,2
"571","2020-03-20","Brazil","SP","Santana de Parnaíba/SP",3547304,0,0,1,2
"572","2020-03-20","Brazil","SP","Santo André/SP",3547809,0,0,1,3
"573","2020-03-20","Brazil","RS","Sapiranga/RS",4319901,0,0,1,2
"574","2020-03-20","Brazil","MG","Sete Lagoas/MG",3167202,0,0,0,1
"575","2020-03-20","Brazil","MS","Sidrolândia/MS",5007901,0,0,0,1
"576","2020-03-20","Brazil","CE","Sobral/CE",2312908,0,0,0,1
"577","2020-03-20","Brazil","SP","Suzano/SP",3552502,0,0,0,1
"578","2020-03-20","Brazil","SP","São Bernardo do Campo/SP",3548708,0,0,1,4
"579","2020-03-20","Brazil","SP","São Caetano do Sul/SP",3548807,0,0,3,4
"580","2020-03-20","Brazil","SP","São José do Rio Preto/SP",3549805,0,0,0,1
"581","2020-03-20","Brazil","SP","São José dos Campos/SP",3549904,0,0,0,1
"582","2020-03-20","Brazil","SC","São José/SC",4216602,0,0,0,1
"583","2020-03-20","Brazil","MA","São Luís/MA",2111300,0,0,1,1
"584","2020-03-20","Brazil","SP","São Paulo/SP",3550308,4,9,47,306
"585","2020-03-20","Brazil","RS","Taquara/RS",4321204,0,0,0,1
"586","2020-03-20","Brazil","SP","Taubaté/SP",3554102,0,0,0,1
"587","2020-03-20","Brazil","PI","Teresina/PI",2211001,0,0,1,4
"588","2020-03-20","Brazil","SC","Tubarão/SC",4218707,0,0,4,6
"589","2020-03-20","Brazil","MG","Uberaba/MG",3170107,0,0,1,1
"590","2020-03-20","Brazil","MG","Uberlândia/MG",3170206,0,0,-1,1
"591","2020-03-20","Brazil","SP","Vargem Grande Paulista/SP",3556453,0,0,0,1
"592","2020-03-20","Brazil","ES","Vila Velha/ES",3205200,0,0,0,7
"593","2020-03-20","Brazil","ES","Vitória/ES",3205309,0,0,1,6
"594","2020-03-20","Brazil","TOTAL","TOTAL",0,4,11,333,972
"595","2020-03-21","Brazil","RS","Alvorada/RS",4300604,0,0,1,2
"596","2020-03-21","Brazil","GO","Anápolis/GO",5201108,0,0,0,2
"597","2020-03-21","Brazil","GO","Aparecida de Goiânia/GO",5201405,0,0,0,2
"598","2020-03-21","Brazil","CE","Aquiraz/CE",2301000,0,0,3,4
"599","2020-03-21","Brazil","SE","Aracaju/SE",2800308,0,0,2,7
"600","2020-03-21","Brazil","RS","Bagé/RS",4301602,0,0,1,3
"601","2020-03-21","Brazil","SC","Balneário Camboriú/SC",4202008,0,0,2,6
"602","2020-03-21","Brazil","RJ","Barra Mansa/RJ",3300407,0,0,0,1
"603","2020-03-21","Brazil","SP","Barueri/SP",3505708,0,0,0,1
"604","2020-03-21","Brazil","MG","Belo Horizonte/MG",3106200,0,0,10,30
"605","2020-03-21","Brazil","PE","Belo Jardim/PE",2601706,0,0,0,1
"606","2020-03-21","Brazil","PA","Belém/PA",1501402,0,0,0,2
"607","2020-03-21","Brazil","RS","Bento Gonçalves/RS",4302105,0,0,2,2
"608","2020-03-21","Brazil","RR","Boa Vista/RR",1400100,0,0,2,2
"609","2020-03-21","Brazil","DF","Brasília/DF",5300108,0,0,21,108
"610","2020-03-21","Brazil","SC","Braço do Norte/SC",4202800,0,0,2,6
"611","2020-03-21","Brazil","ES","Cachoeiro de Itapemirim/ES",3201209,0,0,0,1
"612","2020-03-21","Brazil","BA","Camaçari/BA",2905701,0,0,0,1
"613","2020-03-21","Brazil","SP","Campinas/SP",3509502,0,0,0,1
"614","2020-03-21","Brazil","RS","Campo Bom/RS",4303905,0,0,0,2
"615","2020-03-21","Brazil","MS","Campo Grande/MS",5002704,0,0,3,14
"616","2020-03-21","Brazil","PR","Campo Largo/PR",4104204,0,0,0,1
"617","2020-03-21","Brazil","RS","Canoas/RS",4304606,0,0,2,2
"618","2020-03-21","Brazil","SP","Carapicuíba/SP",3510609,0,0,0,2
"619","2020-03-21","Brazil","ES","Cariacica/ES",3201308,0,0,0,1
"620","2020-03-21","Brazil","RS","Carlos Barbosa/RS",4304804,0,0,1,1
"621","2020-03-21","Brazil","RS","Caxias do Sul/RS",4305108,0,0,0,2
"622","2020-03-21","Brazil","SC","Chapecó/SC",4204202,0,0,1,2
"623","2020-03-21","Brazil","RS","Charqueadas/RS",4305355,0,0,1,1
"624","2020-03-21","Brazil","PR","Cianorte/PR",4105508,0,0,0,2
"625","2020-03-21","Brazil","MG","Coronel Fabriciano/MG",3119401,0,0,1,2
"626","2020-03-21","Brazil","SP","Cotia/SP",3513009,0,0,0,2
"627","2020-03-21","Brazil","SC","Criciúma/SC",4204608,0,0,3,6
"628","2020-03-21","Brazil","MT","Cuiabá/MT",5103403,0,0,0,1
"629","2020-03-21","Brazil","PR","Curitiba/PR",4106902,0,0,4,31
"630","2020-03-21","Brazil","MG","Divinópolis/MG",3122306,0,0,0,1
"631","2020-03-21","Brazil","RS","Dois Irmãos/RS",4306403,0,0,1,1
"632","2020-03-21","Brazil","RS","Eldorado do Sul/RS",4306767,0,0,1,1
"633","2020-03-21","Brazil","RS","Erechim/RS",4307005,0,0,0,3
"634","2020-03-21","Brazil","RS","Estrela/RS",4307807,0,0,1,1
"635","2020-03-21","Brazil","RS","Farroupilha/RS",4307906,0,0,0,1
"636","2020-03-21","Brazil","BA","Feira de Santana/BA",2910800,0,0,0,6
"637","2020-03-21","Brazil","SP","Ferraz de Vasconcelos/SP",3515707,0,0,0,1
"638","2020-03-21","Brazil","SC","Florianópolis/SC",4205407,0,0,0,10
"639","2020-03-21","Brazil","CE","Fortaleza/CE",2304400,0,0,13,76
"640","2020-03-21","Brazil","CE","Fortim/CE",2304459,0,0,0,1
"641","2020-03-21","Brazil","PR","Foz do Iguaçu/PR",4108304,0,0,0,1
"642","2020-03-21","Brazil","GO","Goiânia/GO",5208707,0,0,0,9
"643","2020-03-21","Brazil","SC","Gravatal/SC",4206207,0,0,1,1
"644","2020-03-21","Brazil","RJ","Guapimirim/RJ",3301850,0,0,0,1
"645","2020-03-21","Brazil","SP","Guarulhos/SP",3518800,0,0,0,1
"646","2020-03-21","Brazil","PR","Guaíra/PR",4108809,0,0,0,1
"647","2020-03-21","Brazil","SP","Hortolândia/SP",3519071,0,0,0,1
"648","2020-03-21","Brazil","CE","INDEFINIDA/CE",23,0,0,0,1
"649","2020-03-21","Brazil","GO","INDEFINIDA/GO",52,0,0,2,3
"650","2020-03-21","Brazil","MG","INDEFINIDA/MG",31,0,0,2,2
"651","2020-03-21","Brazil","MT","INDEFINIDA/MT",51,0,0,1,1
"652","2020-03-21","Brazil","PE","INDEFINIDA/PE",26,0,0,-10,4
"653","2020-03-21","Brazil","RJ","INDEFINIDA/RJ",33,0,0,-39,4
"654","2020-03-21","Brazil","SP","INDEFINIDA/SP",35,6,6,63,122
"655","2020-03-21","Brazil","SC","Imbituba/SC",4207304,0,0,0,2
"656","2020-03-21","Brazil","MG","Ipatinga/MG",3131307,0,0,0,1
"657","2020-03-21","Brazil","BA","Itabuna/BA",2914802,0,0,0,1
"658","2020-03-21","Brazil","SC","Itajaí/SC",4208203,0,0,6,6
"659","2020-03-21","Brazil","RS","Ivoti/RS",4310801,0,0,0,2
"660","2020-03-21","Brazil","PE","Jaboatão dos Guararapes/PE",2607901,0,0,2,3
"661","2020-03-21","Brazil","SP","Jaguariúna/SP",3524709,0,0,0,1
"662","2020-03-21","Brazil","SC","Jaguaruna/SC",4208807,0,0,1,1
"663","2020-03-21","Brazil","SC","Jaraguá do Sul/SC",4208906,0,0,0,1
"664","2020-03-21","Brazil","GO","Jataí/GO",5211909,0,0,0,1
"665","2020-03-21","Brazil","RO","Ji-Paraná/RO",1100122,0,0,0,1
"666","2020-03-21","Brazil","SC","Joinville/SC",4209102,0,0,1,4
"667","2020-03-21","Brazil","PB","João Pessoa/PB",2507507,0,0,0,1
"668","2020-03-21","Brazil","CE","Juazeiro do Norte/CE",2307304,0,0,0,1
"669","2020-03-21","Brazil","MG","Juiz de Fora/MG",3136702,0,0,-1,4
"670","2020-03-21","Brazil","RS","Lajeado/RS",4311403,0,0,1,1
"671","2020-03-21","Brazil","BA","Lauro de Freitas/BA",2919207,0,0,0,3
"672","2020-03-21","Brazil","ES","Linhares/ES",3203205,0,0,1,2
"673","2020-03-21","Brazil","PR","Londrina/PR",4113700,0,0,0,3
"674","2020-03-21","Brazil","AP","Macapá/AP",1600303,0,0,0,1
"675","2020-03-21","Brazil","AL","Maceió/AL",2704302,0,0,1,7
"676","2020-03-21","Brazil","AM","Manaus/AM",1302603,0,0,4,11
"677","2020-03-21","Brazil","MG","Mariana/MG",3140001,0,0,0,1
"678","2020-03-21","Brazil","PR","Maringá/PR",4115200,0,0,0,1
"679","2020-03-21","Brazil","SP","Mauá/SP",3529401,0,0,0,1
"680","2020-03-21","Brazil","RJ","Miguel Pereira/RJ",3302908,0,1,0,1
"681","2020-03-21","Brazil","SP","Mogi das Cruzes/SP",3530607,0,0,0,1
"682","2020-03-21","Brazil","RN","Mossoró/RN",2408003,0,0,1,1
"683","2020-03-21","Brazil","RN","Natal/RN",2408102,0,0,1,6
"684","2020-03-21","Brazil","SC","Navegantes/SC",4211306,0,0,0,1
"685","2020-03-21","Brazil","RJ","Niterói/RJ",3303302,0,1,3,10
"686","2020-03-21","Brazil","SE","Nossa Senhora da Glória/SE",2804508,0,0,1,1
"687","2020-03-21","Brazil","MG","Nova Lima/MG",3144805,0,0,0,4
"688","2020-03-21","Brazil","SP","Osasco/SP",3534401,0,0,0,1
"689","2020-03-21","Brazil","TO","Palmas/TO",1721000,0,0,1,2
"690","2020-03-21","Brazil","RN","Parnamirim/RN",2403251,0,0,1,2
